observationID,observationTimestamp,animalCount,animalScientificName,animalVernacularName,animalSex,animalAge,animalBehavior,deploymentStart,deploymentEnd,deploymentCameraHeight,deploymentSamplingPoint,deploymentLatitude,deploymentLongitude
926388c5-7d68-49df-a67d-f0c29d57ff99,"""2017-08-21T12:12:05.327Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
3b04271f-d26c-452a-b7aa-c42841d60389,"""2017-08-21T12:12:26.388Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
af2d8bb5-5f2f-4d7f-a807-869b07e1785c,"""2017-08-21T12:12:39.676Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
f44f35e7-6d44-4303-b35b-7eac3ee6629a,"""2017-08-21T12:12:55.859Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
1868b5d3-fad0-43e1-852b-0fc0cc966217,"""2017-08-21T12:13:08.973Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
abc5d6bc-a586-4e7c-803c-d881429e77d5,"""2017-08-21T12:13:22.341Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
2bcc9a27-1963-4f5f-a5f6-ffdb387e5f49,"""2017-08-21T12:13:30.275Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
328bdf31-de91-4fd1-b358-9fdbb4c3d490,"""2017-08-21T12:13:44.157Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
648978e0-0fee-44e8-ae60-1fa07acb94fa,"""2017-08-21T12:13:53.802Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
2453ca03-a3e6-4c2e-b6d6-a57883ab6790,"""2017-08-21T12:14:03.353Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
733fcf1e-2246-4c5a-ad25-52ce13103e51,"""2017-08-21T12:14:20.343Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
b6695f67-638a-4137-bf03-7a1e35023659,"""2017-08-21T12:14:26.447Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
a2c80e0d-8749-4672-bf1d-e12febd26aab,"""2017-08-21T12:14:32.328Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
9bbec06a-4de2-4768-bc9e-220c87a788b1,"""2017-08-21T12:14:37.365Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
91c727c7-0fdd-4999-baaf-28e08d7d6fb1,"""2017-08-21T12:14:47.258Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
a007757a-bb7c-4f88-af07-5e7793d35263,"""2017-08-21T12:14:53.017Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
9adeed5e-c33f-4374-94ce-4a592406f63e,"""2017-08-21T12:15:06.246Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
5ab85f53-8540-4b7b-89e1-95178a6d4467,"""2017-08-21T12:15:16.048Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
52b8fb31-28ab-43df-a46b-4554696d1d76,"""2017-08-21T12:15:30.069Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
fc477df3-d427-4d73-a1f0-861469451ecf,"""2017-08-21T12:15:40.902Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
fa71c659-caa4-40c4-bf8d-384973053c48,"""2017-08-21T12:15:50.634Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
f4e508fc-b2ce-4240-b914-cd80b756ddb4,"""2017-08-21T12:16:04.624Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
d9d2f978-1945-4236-b6b9-2edadfea88db,"""2017-08-21T12:17:38.117Z""",1,Capreolus capreolus,western roe deer,male,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
f1e0770c-055c-4e98-9a3a-a7f38ff62427,"""2017-08-21T12:17:42.470Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
38eb8a02-5050-44b4-b4b4-ee9e201946b8,"""2017-08-21T12:16:20.446Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
9b47165f-b435-4eb4-94fd-d281c24e395e,"""2017-08-21T12:18:01.456Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
591ca20b-a27a-4716-9739-c49d333fbb73,"""2017-08-21T12:18:23.257Z""",1,Homo sapiens,Human,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
de864b98-41e5-4a64-981c-a4c89813c952,"""2017-08-21T12:18:41.568Z""",1,Vulpes vulpes,Red Fox,Not specified,adult,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
47e1434a-ffb0-4a39-83ad-fe6582156a23,"""2017-08-21T12:18:57.185Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
eba4ef9a-1f6b-48de-af9a-a80a6e8b0d47,"""2017-08-21T12:19:08.720Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
2dde6655-20ca-4971-b18f-e1da979c2a9e,"""2017-08-21T12:21:07.038Z""",8,Sus scrofa,wild boar,Not specified,subadult,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
5b4cea8d-3687-4a8a-addb-3b06c47bd9ed,"""2017-08-21T12:19:28.959Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
8076e210-980b-4e57-9e07-15920aef1f28,"""2017-08-21T12:21:36.684Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
3dfa60c6-9b35-4979-b896-e1e34dd0c76a,"""2017-08-21T12:21:52.125Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
7c70e765-7a8c-4856-b908-075cb89006b9,"""2017-08-21T12:22:10.365Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
eab9ee4b-67a2-466c-8bae-44b03b42b558,"""2017-08-21T12:23:21.810Z""",2,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
6d72f330-c076-494a-bd6a-4f127032cc26,"""2017-08-21T12:22:24.683Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
f43c85a7-9152-47f6-82f8-4c716ccedb34,"""2017-08-21T12:23:41.803Z""",2,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
46e1e433-d9dc-4fea-aa11-90eaa00dd0e2,"""2017-08-21T12:24:27.438Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
c71bb29f-95f3-4ba3-9a77-b3758c5a9b17,"""2017-08-21T12:24:31.998Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
c36fdfb5-977c-412e-aa73-a0b3e6019eb3,"""2017-08-21T12:24:45.055Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
029027c3-85cc-445d-9f17-41847094d20e,"""2017-08-21T12:24:55.877Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-06T11:22:46.000Z""","""2017-08-03T11:59:53.000Z""",50,JW_0106,50.980074020000004,5.590099032
b11d76fa-1a0e-4153-89a5-6a7ab5b24e98,"""2017-08-21T12:26:06.427Z""",1,Capreolus capreolus,western roe deer,Not specified,adult,Observing/Investigating camera trap,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
af59a3bc-9508-4a54-ac78-7161218e1c64,"""2017-08-21T12:26:34.994Z""",1,Capreolus capreolus,western roe deer,Not specified,infant,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
bb000b0f-a78c-4ff4-9c32-f1d799ecb7c7,"""2017-08-21T12:26:51.029Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
26c89365-5db0-4258-a49f-1931bd45f52f,"""2017-08-21T12:26:19.658Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
6a32a710-0ebf-4fc7-83a8-1cd1d39a00c2,"""2017-08-21T12:29:32.013Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
1f1eba33-bade-464b-b8c6-c698364af7a3,"""2017-08-21T12:30:17.037Z""",2,Sus scrofa,wild boar,female,adult,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
be7874fe-1809-46d1-b14c-f37e6ac2a8c0,"""2017-08-21T12:30:26.015Z""",2,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
7e197f84-fad7-4b99-998a-eab1c25de335,"""2017-08-21T12:29:18.183Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
20d6e76e-a0c9-48ec-85cd-9465198ddcd0,"""2017-08-21T12:32:12.092Z""",3,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
e5a1953a-a176-430d-afe1-647a400f5374,"""2017-08-21T12:32:18.834Z""",2,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
b7469d4b-20d8-464b-a81b-848d93215ca7,"""2017-08-21T12:27:44.562Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
3a645d0e-68dd-47dd-98ea-f761c1785026,"""2017-08-21T12:27:50.709Z""",1,Capreolus capreolus,western roe deer,Not specified,subadult,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
b5ec70ab-95c1-4f44-bc33-12201c40f3b2,"""2017-08-21T12:34:24.470Z""",1,Sus scrofa,wild boar,female,adult,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
c0c836c0-4c17-4519-9250-08b86bb87e23,"""2017-08-21T12:36:12.443Z""",1,Capreolus capreolus,western roe deer,Not specified,subadult,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
f4189957-6fff-4e22-975f-8051e2a9c8c9,"""2017-08-21T12:35:39.216Z""",1,Capreolus capreolus,western roe deer,female,Not specified,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
db8831ff-a9e5-44e2-93b4-c5a8ceebe534,"""2017-08-21T12:34:52.220Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
04b803cd-9a5b-48b3-8004-cfdfd456405b,"""2017-08-21T12:36:29.551Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
eaa3e93c-b835-4522-b080-1b65084a2bc9,"""2017-08-21T12:36:52.224Z""",1,Capreolus capreolus,western roe deer,female,Not specified,Observing/Investigating camera trap,"""2017-07-07T08:22:02.000Z""","""2017-08-03T13:38:53.000Z""",50,JW_0107,50.98167936,5.602881551
173e0e2c-70e7-48ce-93b3-68869ac1eec7,"""2017-08-21T12:58:16.236Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-07T09:37:09.000Z""","""2017-08-02T09:05:36.000Z""",NA,JW_0108,50.97928584,5.630936291
f5cb19e6-a0fd-478b-be62-293eba7ba5db,"""2017-08-21T13:15:21.396Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-07T09:37:09.000Z""","""2017-08-02T09:05:36.000Z""",NA,JW_0108,50.97928584,5.630936291
3ff84a40-d557-4f74-b4b5-fa79195ddb13,"""2017-08-21T13:15:33.450Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-07T09:37:09.000Z""","""2017-08-02T09:05:36.000Z""",NA,JW_0108,50.97928584,5.630936291
5730ac3b-1330-48fd-baeb-98148a052a0f,"""2017-08-21T13:18:15.089Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
eca73793-bed2-4974-945f-72ed05fb968d,"""2017-08-21T13:17:52.219Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
96df62ee-4a1b-486a-be30-612cfb32e758,"""2017-08-21T13:18:38.536Z""",1,Capreolus capreolus,western roe deer,male,adult,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
47c8ebfe-6c2e-4752-a52a-8a10849a8c16,"""2017-08-21T13:19:04.877Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
c0be047b-ee13-45a7-b575-29a976f4638e,"""2017-08-21T13:19:33.015Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
cd49a575-7caf-4807-afaa-89b1d1c22f24,"""2017-08-21T13:17:05.288Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
d034ef7e-15d7-4241-854c-2ce083d20b10,"""2017-08-21T13:20:10.640Z""",1,Vulpes vulpes,Red Fox,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
4fc282c2-7cb1-4abe-aefd-db8bb235fa15,"""2017-08-21T13:22:07.035Z""",1,Capreolus capreolus,western roe deer,male,adult,Observing/Investigating camera trap,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
ba3d8e9b-ab93-4b2c-8305-86e82c495f3f,"""2017-08-21T13:31:55.705Z""",1,Apodemus sylvaticus,Long-tailed Field Mouse,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
8d208b6a-02de-4494-947e-1f77fa97ddb9,"""2017-08-21T13:32:40.568Z""",1,Capreolus capreolus,western roe deer,Not specified,subadult,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
58263d68-06a5-4cf8-9b42-9b305f5970af,"""2017-08-21T13:33:50.037Z""",1,Sciurus vulgaris,Eurasian Red Squirrel,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
5c889693-fd8e-423c-a21e-9f5968609dc7,"""2017-08-21T13:34:07.859Z""",1,Apodemus sylvaticus,Long-tailed Field Mouse,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
b4bff83d-9b08-46d9-ac8d-6836fb210a72,"""2017-08-21T13:34:37.045Z""",1,Apodemus sylvaticus,Long-tailed Field Mouse,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
d1cd8ea7-63a9-470f-b35c-79afd6f0bdc3,"""2017-08-21T13:35:02.084Z""",2,Apodemus sylvaticus,Long-tailed Field Mouse,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
aa69c387-a29c-48da-885e-afb7df35b4db,"""2017-08-21T13:44:25.355Z""",1,Capreolus capreolus,western roe deer,male,adult,Browsing,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
a5cd378b-5714-4a9e-a762-770129755691,"""2017-08-21T13:46:31.506Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
36c66fa7-af2a-41b6-8399-e8c7ef3ca7e4,"""2017-08-21T13:46:51.793Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T09:40:09.000Z""","""2017-08-02T12:43:00.000Z""",50,JW_0109,50.97870275,5.653524293
294a5976-2e85-48a8-a0b7-c08cfe779819,"""2017-08-10T11:43:48.032Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
fbb827d7-8f96-4f77-8953-03c8a633c02d,"""2017-08-10T11:45:18.290Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
94027763-f60c-4e62-877b-5a285a16137f,"""2017-08-10T11:45:46.064Z""",1,Turdus merula,Eurasian Blackbird,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
df159e48-fbdd-48c3-bec7-c15acbdf9ed5,"""2017-08-10T11:46:26.239Z""",2,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
2cc68c1e-cbc6-46c4-9d1e-f52088d91a42,"""2017-08-10T11:47:33.267Z""",1,Capreolus capreolus,western roe deer,Not specified,adult,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
a77743f6-7a00-4947-870b-687ecc0b443e,"""2017-08-10T11:46:51.296Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
b7e6ec05-999b-4615-867d-f07e37fa5e42,"""2017-08-10T11:48:31.916Z""",3,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
aa5be5a1-2e04-4f36-a010-908be3f55ffa,"""2017-08-10T11:47:53.154Z""",1,Turdus merula,Eurasian Blackbird,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
79674352-18ee-4af6-8a9f-3aea2c189e59,"""2017-08-10T11:48:55.532Z""",1,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
fd138848-067b-4da6-9872-de2a9b7f1060,"""2017-08-10T11:49:55.568Z""",1,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
92ac421a-7233-4e65-9e7c-e0df9e708a31,"""2017-08-10T11:50:42.286Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
34cc1837-c134-4393-ae4b-4a48ac93ae94,"""2017-08-10T11:55:27.387Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
63ae1bd6-4752-41b2-a962-158586dd0216,"""2017-08-10T11:55:33.059Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
04bc1056-3500-4c05-bae9-7d1d38b59756,"""2017-08-10T11:56:12.500Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
57149511-9e59-48b7-8f6d-c10fd698b987,"""2017-08-10T11:55:40.971Z""",1,Capreolus capreolus,western roe deer,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
a8d0eec6-bd80-444c-8756-14401599bf28,"""2017-08-10T11:50:57.403Z""",1,Capreolus capreolus,western roe deer,Not specified,adult,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
83216d60-f1f3-4d16-ba81-f0cb3093b511,"""2017-08-10T11:56:44.127Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
91c1972a-55dd-4241-88ec-26ff5ff97400,"""2017-08-10T11:56:58.173Z""",1,Sus scrofa,wild boar,Not specified,infant,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
7cac0915-d0b5-4ec2-b513-9371e50e7391,"""2017-08-10T11:57:31.071Z""",1,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
2907fabe-195b-4612-ac4f-00535c1b300c,"""2017-08-10T11:57:37.111Z""",2,Sus scrofa,wild boar,Not specified,adult,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
5a67099a-b915-4241-b744-28e878811d26,"""2017-08-10T11:59:18.386Z""",3,Sus scrofa,wild boar,Not specified,Not specified,NA,"""2017-07-05T10:58:58.000Z""","""2017-08-02T13:54:24.000Z""",50,JW_0110,50.98461802,5.667618422
